"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"This is true. 
And for the record my legs are brown <U+0001F9B5><U+0001F3FE> 
That is all. 
#ProjectRock @UnderArmour… https://t.co/3ihWk9pgGB",FALSE,4142,NA,2019-03-15 00:21:25,TRUE,NA,"1106349648556580864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",377,FALSE,FALSE,NA,NA
"Haha ‘preciate the luv mi amigo, BUT that #AvengersEndgame trailer looks  strong. 
And God I would pay those Avenge… https://t.co/ETLBHS9KPG",FALSE,3644,NA,2019-03-14 21:13:33,TRUE,NA,"1106302369187483653",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",367,FALSE,FALSE,NA,NA
"@DunlapSports Only if we’re prepared to take the conversation in a totally different direction lol",FALSE,936,"DunlapSports",2019-03-14 20:40:42,FALSE,"1106286286963265536","1106294100876234760","334083682","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",52,FALSE,FALSE,NA,NA
"IN ONE WEEK - Rent’s Due. 
I train my legs very hard and push past pain thresholds not just for gains, but for the… https://t.co/W9kvIAvHM6",FALSE,1675,NA,2019-03-14 18:36:16,TRUE,NA,"1106262787045707781",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",112,FALSE,FALSE,NA,NA
"My pasty asshole partner @jasonstatham likes exotic Euro cars that are tiny ~ like his brain. 
I prefer big boy Ame… https://t.co/sJlfqGlMtu",FALSE,8814,NA,2019-03-14 17:17:04,TRUE,NA,"1106242856350449665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",821,FALSE,FALSE,NA,NA
"Good stuff coming out of @SXSW as we expand our hit podcast #WhatReallyHappened with our smart originator &amp; disrupt… https://t.co/6DoO0GUwJA",FALSE,1079,NA,2019-03-14 14:15:13,TRUE,NA,"1106197093235023872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",80,FALSE,FALSE,NA,NA
"@derekjlawrence Thanks for the ranking amigo. Lotta fun to go down the road and remember all those memories/journey… https://t.co/KGqNJhQk6i",FALSE,1165,"derekjlawrence",2019-03-13 22:28:54,TRUE,"1105879697252966400","1105958942822318081","41515815","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",49,FALSE,FALSE,NA,NA
"<U+0001F44F><U+0001F3FE> <U+0001F44D><U+0001F3FE>Bravo @derekjlawrence &amp; @EW for ranking every one of my movies (minus the private ones I made whilst drinking… https://t.co/SdYQ0IRCGJ",FALSE,7779,NA,2019-03-13 22:24:28,TRUE,NA,"1105957826218901505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",554,FALSE,FALSE,NA,NA
"Yes you’re favorite band is back ~ lookin’ lean (ish) and mean. 
Even though things may not be as they seem <U+0001F914> 
So b… https://t.co/7SZrjbp3Ap",FALSE,3037,NA,2019-03-12 21:18:19,TRUE,NA,"1105578794591481856",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",201,FALSE,FALSE,NA,NA
"RT @EWagmeister: One of my fave segments we do on @PageSixTV is #W2GW (#WayToGoWednesday) where we showcase great things Hollywood is doing…",FALSE,0,NA,2019-03-12 04:53:59,FALSE,NA,"1105331075272896512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",43,TRUE,FALSE,NA,NA
"Appreciate the kind words guys. @EWagmeister aka E-Wag, you’re the best. 
*update* my dad picked out a house so f*c… https://t.co/eAD8ovgo5s",FALSE,1645,NA,2019-03-12 04:52:10,TRUE,NA,"1105330620522250241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",105,FALSE,FALSE,NA,NA
"On 3/21 my new #ProjectRock @underarmour #BendBoundariesCollection drops hot. 
My training gear is @underarmour‘s #… https://t.co/blLTOXIQfG",FALSE,5711,NA,2019-03-11 14:04:44,TRUE,NA,"1105107289483157505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",476,FALSE,FALSE,NA,NA
"RT @BET: From executive producers #DwayneJohnson, #DanyGarcia, and #dreamhampton, BET presents FINDING JUSTICE, a six episode docuseries ch…",FALSE,0,NA,2019-03-11 02:04:11,FALSE,NA,"1104925959269040128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",67,TRUE,FALSE,NA,NA
"RT @BETNews: Here's a SNEAK PEEK of the powerful 6-part docuseries, FINDING JUSTICE, executive produced by @TheRock, @DanyGarciaCo, and @dr…",FALSE,0,NA,2019-03-11 01:40:56,FALSE,NA,"1104920105325084672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",91,TRUE,FALSE,NA,NA
"Powerful series. Join us. 
@8PM on @BET Tonight. 
@SevenBucksProd https://t.co/p8n0x3Gzxh",FALSE,1235,NA,2019-03-10 20:03:39,FALSE,NA,"1104835226868563970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",119,FALSE,FALSE,NA,NA
"RT @dreamhampton: So proud to present our 6 part docuseries #FindingJusticeBET We journey w/Black ppl fighting to end the injustices of pol…",FALSE,0,NA,2019-03-10 20:00:54,FALSE,NA,"1104834534560935937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",186,TRUE,FALSE,NA,NA
"RT @kathrynvarn: Airing tonight: A @BET docu-series episode about the Clearwater parking lot shooting of #MarkeisMcGlockton. Produced by @T…",FALSE,0,NA,2019-03-10 19:40:35,FALSE,NA,"1104829420966236164",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",70,TRUE,FALSE,NA,NA
"“I am so broken”
Join our @sevenbucksprod &amp; @BET partners TONIGHT @8PM on @BET as we highlight injustices across ou… https://t.co/QqoxNl6VlE",FALSE,3776,NA,2019-03-10 19:27:25,TRUE,NA,"1104826107256283138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",569,FALSE,FALSE,NA,NA
"Appreciate the #ProjectRock support King. Designed to make your performance iconic <U+0001F64C><U+0001F3FE><U+0001F44A><U+0001F3FE>
Always supporting you back… https://t.co/scPuttu4Ir",FALSE,2063,NA,2019-03-10 04:02:04,TRUE,NA,"1104593234926424065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",151,FALSE,FALSE,NA,NA
"<U+0001F602> <U+0001F590><U+0001F3FE> you can see @KevinHart4real milliseconds away from busting up laughing every time I slap him. Check out the bl… https://t.co/Imrd5QIyKl",FALSE,8026,NA,2019-03-10 03:57:27,TRUE,NA,"1104592074802909185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",829,FALSE,FALSE,NA,NA
"This sacred Samoan ground you stand on is nourished with our ancestors blood. 
Tonight, we nourish it with yours.… https://t.co/EJ5h7pxmbH",FALSE,2301,NA,2019-03-10 02:43:48,TRUE,NA,"1104573541536620545",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",202,FALSE,FALSE,NA,NA
"@olivia_holt @aubreyomari Kinda twinning <U+0001F602><U+0001F44A><U+0001F3FE>",FALSE,2706,"olivia_holt",2019-03-09 23:28:14,FALSE,"1104458597965225985","1104524325074411520","163530567","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",138,FALSE,FALSE,NA,NA
"Finished strong <U+270A><U+0001F3FE>
130am. On set. JUMANJI. 
Wrapped another very productive week of filming. 
Hat <U+0001F3A9> tip of gratitud… https://t.co/q9luPRTl1X",FALSE,3275,NA,2019-03-09 16:48:21,TRUE,NA,"1104423688819040256",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",209,FALSE,FALSE,NA,NA
"Test tasting a new batch of my tequila straight from our barrels in Mexico. 
My new brand of tequilas is a true pas… https://t.co/S1OBWrfv0T",FALSE,3553,NA,2019-03-09 15:57:05,TRUE,NA,"1104410787949539329",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",219,FALSE,FALSE,NA,NA
"Made my day! <U+0001F5A4> 
Thank you Esme! 
Stay strong &amp; awesome - and you’re already way stronger than I am... and I’m a dem… https://t.co/d43ctvRMHJ",FALSE,7944,NA,2019-03-09 15:37:26,TRUE,NA,"1104405842097520642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",606,FALSE,FALSE,NA,NA
"@mmaltaisLA @nbctitangames @camphalfblood Haha consider me officially schooled! Great looking kid too (like me when… https://t.co/zcGrlpSuAy",FALSE,1040,"mmaltaisLA",2019-03-09 04:33:42,TRUE,"1104222887819468801","1104238811092078593","35256177","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",29,FALSE,FALSE,NA,NA
"3/21. 
@UnderArmour’s #1 seller drops. 
#ProjectRock #BendBoundaries https://t.co/DBBERMytzx",FALSE,3366,NA,2019-03-08 17:40:13,FALSE,NA,"1104074354265083905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",306,FALSE,FALSE,NA,NA
"It’s a dope track lyrically and driving beat wise. Appreciate the workout motivation! #PROJECTROCK… https://t.co/RZeQNCISp9",FALSE,3111,NA,2019-03-08 03:42:12,TRUE,NA,"1103863461795323904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",279,FALSE,FALSE,NA,NA
"RT @lindseyvonn: No one said it was going to be easy, but it’ll be worth it! <U+0001F4AA><U+0001F3FB>The new Project Rock collection drops in two weeks on 3/21<U+0001F64C><U+0001F3FB>…",FALSE,0,NA,2019-03-08 02:01:53,FALSE,NA,"1103838213318369280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",181,TRUE,FALSE,NA,NA
"Our first ever #ProjectRock Ambassador and the woman who epitomizes hard work, achievement and resiliency. 
Get rea… https://t.co/RK2UfvCZGE",FALSE,2132,NA,2019-03-07 23:53:14,TRUE,NA,"1103805839457042432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",143,FALSE,FALSE,NA,NA
"@mindykaling @ikebarinholtz @LateNightMovie And by “good friend” she means “inappropriate stalker”. My security tea… https://t.co/3aA21Xcq8h",FALSE,344,"mindykaling",2019-03-07 23:49:04,TRUE,"1103694361169137664","1103804789232668674","23544596","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",12,FALSE,FALSE,NA,NA
"Tequila and steak on me one day, my friend <U+0001F943><U+0001F44A><U+0001F3FE> https://t.co/cf1xMuAzMd",FALSE,85660,NA,2019-03-06 22:17:29,FALSE,NA,"1103419353549205505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",3157,FALSE,FALSE,NA,NA
"He’s. A. Beast. @elonmusk 
Handsome SOB too! <U+0001F609><U+0001F4AA><U+0001F3FE><U+0001F44A><U+0001F3FE> https://t.co/lyW1WDNkJ7",FALSE,284208,NA,2019-03-06 16:35:10,FALSE,NA,"1103333208261885953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",23698,FALSE,FALSE,NA,NA
"Proud to welcome @LindseyVonn as our first ever #ProjectRock Ambassador. 
A woman who I’ve known, admired and respe… https://t.co/uUxYhFitcQ",FALSE,3004,NA,2019-03-06 03:37:58,TRUE,NA,"1103137618743574528",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",181,FALSE,FALSE,NA,NA
"RT @FastFurious: .@FastFurious Presents: @HobbsAndShaw. Watch the trailer now starring @TheRock and @JasonStatham. #HobbsAndShaw https://t.…",FALSE,0,NA,2019-03-05 21:49:04,FALSE,NA,"1103049817356488704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",4393,TRUE,FALSE,NA,NA
"Proud to welcome @LindseyVonn as our first ever #ProjectRock Ambassador. 
A woman who I’ve known, admired and respe… https://t.co/QNKJOufqvg",FALSE,9693,NA,2019-03-05 16:02:40,TRUE,NA,"1102962640840581120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",735,FALSE,FALSE,NA,NA
"@CHPWestValley It 100% counts boys. No half reps - full reps only lol. Get home safe and thank you for your service. #CHP <U+0001F4AA><U+0001F3FE>",FALSE,871,"CHPWestValley",2019-03-05 13:53:49,FALSE,"1102651804511162368","1102930215699910664","1674165450","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",20,FALSE,FALSE,NA,NA
"Behind the scenes look from our shoot for my new #BendBoundaries @underarmour collection that drops in 2 weeks. 
As… https://t.co/urs4RTPTaZ",FALSE,1853,NA,2019-03-05 12:24:06,TRUE,NA,"1102907639376302080",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",140,FALSE,FALSE,NA,NA
"@TiffanysTweets Mahalo Tiff!! Hope you’re great and hope to see you soon <U+0001F5A4><U+0001F44A><U+0001F3FE>",FALSE,49,"Tiffany_Smith",2019-03-05 03:30:34,FALSE,"1102763930911272960","1102773368430972929","34145873","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",5,FALSE,FALSE,NA,NA
"RT @schreiber_pablo: Thanx <U+2066>@megsokay<U+2069>! <U+2066>We worked our tails off on that one! I tore the meniscus in my left knee and i think i saw <U+2066>@TheRo…",FALSE,0,NA,2019-03-04 20:31:37,FALSE,NA,"1102667937331269633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",96,TRUE,FALSE,NA,NA
"RT @mahonalex: #1 with @TheRock oh yes <U+0001F44A><U+0001F3FD> https://t.co/FAqa8zJp6l",FALSE,0,NA,2019-03-04 19:10:39,FALSE,NA,"1102647562857795585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",56,TRUE,FALSE,NA,NA
"DJ: Say cheese, Diego. 
Diego: I will bitch slap you into next week with my flipper if you ever tell me what to do… https://t.co/LJLx8KDQgW",FALSE,2323,NA,2019-03-04 17:48:35,TRUE,NA,"1102626908733390850",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",132,FALSE,FALSE,NA,NA
"We’re the UK <U+0001F1EC><U+0001F1E7>’s #1! 
My #FightingWithMyFamily director/writer @stephenmerchant &amp; star @nickjfrost saying nice thi… https://t.co/ru4xNvFnRt",FALSE,2041,NA,2019-03-04 17:31:26,TRUE,NA,"1102622594384187398",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",168,FALSE,FALSE,NA,NA
"BEND BOUNDARIES is not just some marketing slogan. 
It’s my life and personal philosophy - to never be defined by l… https://t.co/5NdNanphwy",FALSE,1139,NA,2019-03-04 17:31:19,TRUE,NA,"1102622562700460032",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",131,FALSE,FALSE,NA,NA
"#1 Movie in the <U+0001F1EC><U+0001F1E7> UK!
Thank you to my BRITS for making our #FightingWithMyFamily such a big success in the United… https://t.co/pWIFNaBUFD",FALSE,4775,NA,2019-03-04 16:49:42,TRUE,NA,"1102612091540656128",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",367,FALSE,FALSE,NA,NA
"RT @UnderArmour: The newest #ProjectRock movement is about pushing past your limits. Day by day, night by night, keep going until you do so…",FALSE,0,NA,2019-03-04 14:15:21,FALSE,NA,"1102573246019497986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",426,TRUE,FALSE,NA,NA
"Great response Louise! <U+0001F62D><U+0001F44D><U+0001F3FE> Happy you enjoyed #FightingWithMyFamily. And “big blubby” was one of my many nicknames i… https://t.co/ReU8lTWcVv",FALSE,2470,NA,2019-03-03 02:48:21,TRUE,NA,"1102037970876551168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",116,FALSE,FALSE,NA,NA
"@jockowillink @kylevertochKSU @mattdavella @garyvee Lol. Jocko is the link between no one. An island unto his own <U+0001F44A><U+0001F3FE><U+0001F4AA><U+0001F3FE>",FALSE,386,"jockowillink",2019-03-02 17:08:00,FALSE,"1101890249515397123","1101891919486074882","3320010078","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",15,FALSE,FALSE,NA,NA
"4-week ratings high for our @nbctitangames FINALE!<U+261D><U+0001F3FE><U+261D><U+0001F3FE> 
Huge mahalo to our growing audience who had a blast every w… https://t.co/4S5uDPXL6m",FALSE,2309,NA,2019-03-02 16:54:19,TRUE,NA,"1101888477094965248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",157,FALSE,FALSE,NA,NA
"<U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE> <U+0001F3C6> Thanks to everyone who tuned in this season to support our TITANS. What a first season is was!… https://t.co/EqGtGn60bu",FALSE,3107,NA,2019-03-02 16:51:17,TRUE,NA,"1101887711726788609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",212,FALSE,FALSE,NA,NA
"@PKSubban1 @PredsNHL Now that’s what it’s all about. <U+0001F44A><U+0001F3FE><U+0001F44A><U+0001F3FE><U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE>",FALSE,5045,"PKSubban1",2019-03-02 16:43:02,FALSE,"1101859336987512832","1101885638394167296","303806325","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",147,FALSE,FALSE,NA,NA
"RT @BallersHBO: <U+0001F44F><U+0001F44F><U+0001F44F>Let's hear it for @TheRock and John David Washington for their @naacpimageaward nominations for Outstanding Actor and Ou…",FALSE,0,NA,2019-03-02 06:54:30,FALSE,NA,"1101737528716075009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",195,TRUE,FALSE,NA,NA
"RT @SevenBucksProd: Titans aren't born. They're made.
Congratulations to the first ever @NBCTitanGames #TitanChampions, @Witt_Charity and @…",FALSE,0,NA,2019-03-02 05:56:45,FALSE,NA,"1101722994882285568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",79,TRUE,FALSE,NA,NA
"RT @KLFM967: ""She's got a little Maui doll and that went to every surgery with her - say ""Kiss Maui's guns!"" BOOM!"" Help this little #Swaff…",FALSE,0,NA,2019-03-01 20:28:17,FALSE,NA,"1101579935813128199",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",119,TRUE,FALSE,NA,NA
"My Lord this story. <U+0001F5A4> 
Stay strong honey! 
Love, Maui https://t.co/k8Ui96Cobh",FALSE,3488,NA,2019-03-01 20:28:11,FALSE,NA,"1101579911125454854",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",277,FALSE,FALSE,NA,NA
"@talmonsmith Sound more like enemies to me, who need to be crushed. But that’s just me. Thanks for defending your boy <U+0001F602><U+0001F44A><U+0001F3FE>",FALSE,1054,"talmonsmith",2019-03-01 15:28:08,FALSE,"1101483813480419328","1101504397681610752","3721009813","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",37,FALSE,FALSE,NA,NA
"Titans aren’t born, they’re made. HUGE congrats to our first ever #TitanChamps, @James_Tank_ &amp; @witt_charity! Thx t… https://t.co/ybhWpb0oR4",FALSE,2126,NA,2019-03-01 02:00:19,TRUE,NA,"1101301107219849216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRock",208,FALSE,FALSE,NA,NA
"He dominated our @NBCTitanGames from the very beginning. Ladies and gents, I give you our new TITAN CHAMP… https://t.co/VGiO0cRRMq",FALSE,3449,NA,2019-03-01 01:57:46,TRUE,NA,"1101300464669274113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRock",287,FALSE,FALSE,NA,NA
"And with that, our very first TITAN CHAMP - @witt_charity! What an inspiring journey this woman has endured. I’m pr… https://t.co/oIEshwgi5j",FALSE,2264,NA,2019-03-01 01:49:14,TRUE,NA,"1101298314757038080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRock",229,FALSE,FALSE,NA,NA
"Nothing was going to hold the Haitian sensation @James_Tank_ back from destroying my #UPRISING challenge!!! Congrat… https://t.co/eyZbCyhJIq",FALSE,1141,NA,2019-03-01 01:37:40,TRUE,NA,"1101295405088690176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRock",109,FALSE,FALSE,NA,NA
"Always expect the unexpected from these two @jackiejaxwood &amp; @krisrugloski!!! You’ve proven to us and yourselves th… https://t.co/0hZGp3MKxR",FALSE,742,NA,2019-03-01 01:26:33,TRUE,NA,"1101292608222126082",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRock",69,FALSE,FALSE,NA,NA
"All season long these bad ass women have impressed the hell outta me. @jessraegriffith you’re and incredible athlet… https://t.co/SxHlHJQ8HD",FALSE,1910,NA,2019-03-01 01:19:14,TRUE,NA,"1101290765349675008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRock",163,FALSE,FALSE,NA,NA
"WOW. Now that's what pure grit and total commitment looks like. Hey @derikaspenscott, you ready to face #MTOLYMPUS… https://t.co/GpTsQtnabR",FALSE,1245,NA,2019-03-01 01:09:28,TRUE,NA,"1101288309731471360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRock",133,FALSE,FALSE,NA,NA
"It all comes down to tonight…the episode you’ve all been waiting for! Let the @NBCTitanGames Championship begin!… https://t.co/m2Z9laz3hO",FALSE,815,NA,2019-03-01 01:00:00,TRUE,NA,"1101285928436461570",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","TheRock",89,FALSE,FALSE,NA,NA
"The most gratifying thing about producing our nbctitangames is TONIGHT’S MOMENT OF GREATNESS for our outstanding Ti… https://t.co/bdVit4elcn",FALSE,1191,NA,2019-03-01 00:53:31,TRUE,NA,"1101284295472230400",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheRock",80,FALSE,FALSE,NA,NA
"Don’t miss TONIGHT historic moment. Crowning our first ever TITAN CHAMPIONS. Along with the largest most glutinous… https://t.co/MPtUJ9mWU8",FALSE,1481,NA,2019-02-28 23:03:36,TRUE,NA,"1101256633437556736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",142,FALSE,FALSE,NA,NA
"Can’t you both enough for your phenomenal energy, chemistry &amp; talents. 
Congrats on a successful season 1 of… https://t.co/s62Axgm7N7",FALSE,977,NA,2019-02-28 22:57:53,TRUE,NA,"1101255194434781184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",80,FALSE,FALSE,NA,NA
"RT @nbctitangames: The final Titans are prepared to leave everything in the arena. 

How far will their limits be pushed? https://t.co/BsZK…",FALSE,0,NA,2019-02-28 19:27:38,FALSE,NA,"1101202285684764674",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",86,TRUE,FALSE,NA,NA
"RT @WWE: .@TheRock surprised fans at a @FightingWMyFam screening in ATL and we love the fan reactions! Don’t miss #FightingWithMyFamily in…",FALSE,0,NA,2019-02-28 19:27:36,FALSE,NA,"1101202275379367936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",244,TRUE,FALSE,NA,NA
"RT @EW: Thursday 2/28
#WhatToWatch:
#DragRace
@TheRock's #TitanGames
#AMillionLittleThings
and more!
https://t.co/n8ilK84tlR",FALSE,0,NA,2019-02-28 17:08:47,FALSE,NA,"1101167339377180672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",33,TRUE,FALSE,NA,NA
"RT @SevenBucksProd: It's time to bring this incredible true story on home. @RealPaigeWWE and her family reunited with the cast of @Fighting…",FALSE,0,NA,2019-02-28 03:55:50,FALSE,NA,"1100967789119053824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",100,TRUE,FALSE,NA,NA
"His Leukemia’s in remission! <U+0001F44F><U+0001F3FE><U+0001F64F><U+0001F3FE><U+0001F64F><U+0001F3FE>
Look at my handsome SOB cousin here @WWERomanReigns on @GMA with my dear buddy,… https://t.co/Q6hOBAZWTa",FALSE,12960,NA,2019-02-27 15:14:02,TRUE,NA,"1100776073606905856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",1613,FALSE,FALSE,NA,NA
"RT @FightingWMyFam: Nothing but love for our #FightingWithMyFamily fam! <U+0001F49C><U+0001F5A4> @TheRock surprised fans at a screening in Atlanta! Experience th…",FALSE,0,NA,2019-02-27 15:09:25,FALSE,NA,"1100774913277857793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",174,TRUE,FALSE,NA,NA
"Love surprising people (hate it when people try and surprise me <U+0001F602><U+0001F926><U+0001F3FD><U+200D><U+2642><U+FE0F>). This was a special one. Thank you… https://t.co/Cn8XEXW0nN",FALSE,2708,NA,2019-02-27 15:08:53,TRUE,NA,"1100774779496353792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",213,FALSE,FALSE,NA,NA
"RT @StephenMerchant: Here’s why @TheRock is the biggest movie star on the planet and an amazing collaborator. No studio boss/contractual ob…",FALSE,0,NA,2019-02-27 15:06:55,FALSE,NA,"1100774283536711680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",133,TRUE,FALSE,NA,NA
"<U+0001F64F><U+0001F3FE><U+0001F5A4> @astridtv1 
Thank you for the kind words, great seeing you and thank you for sticking around for a few hours an… https://t.co/BLGGlilbQY",FALSE,1642,NA,2019-02-27 15:05:10,TRUE,NA,"1100773842849591296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",106,FALSE,FALSE,NA,NA
"Thank you champ!! Glad you loved our true story film. What a wild, loving family and seemingly impossible journey.… https://t.co/RG7mFdtBNn",FALSE,1434,NA,2019-02-27 15:02:23,TRUE,NA,"1100773143826841600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRock",97,FALSE,FALSE,NA,NA
